,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15
14774,635000.0,4,3.25,7200,2.0,0.0,3.0,3,1720,970,1978,98155,47.7341,-122.288,2400
14775,240000.0,3,1.75,9600,1.0,0.0,0.0,3,1520,0,1966,98023,47.3263,-122.365,2060
14776,670000.0,4,2.25,7031,2.0,0.0,0.0,3,2040,0,2012,98033,47.7016,-122.17,1670
14777,713414.0,3,2.5,6000,1.0,0.0,3.0,3,1730,1100,1954,98126,47.5751,-122.37799999999999,2040
14778,245000.0,3,1.5,7391,1.0,0.0,0.0,4,1340,0,1966,98198,47.3837,-122.31700000000001,1300
14779,600000.0,4,2.5,10850,1.0,0.0,0.0,4,1680,840,1968,98155,47.7751,-122.28399999999999,2590
14780,270000.0,3,2.5,5550,2.0,0.0,0.0,3,1660,0,2002,98198,47.375,-122.304,1810
14781,190000.0,2,1.0,6900,1.0,0.0,0.0,3,880,0,1943,98056,47.4903,-122.191,1060
14782,435000.0,3,2.0,5000,1.0,0.0,0.0,3,980,0,1940,98144,47.595,-122.30799999999999,1970
14783,560000.0,4,1.0,5814,1.5,0.0,0.0,2,1360,0,1900,98122,47.6038,-122.314,1010
14784,998000.0,3,3.75,34412,2.0,0.0,0.0,3,2910,800,1978,98075,47.5888,-122.04,2390
14785,725000.0,3,1.0,8377,1.0,0.0,0.0,4,940,0,1952,98004,47.5974,-122.2,1710
14786,210000.0,2,1.0,8874,1.0,0.0,0.0,3,970,0,1968,98056,47.4943,-122.178,1340
14787,513000.0,3,2.25,1312,3.0,0.0,0.0,3,1500,0,2007,98103,47.6534,-122.346,1500
14788,290000.0,5,2.5,9652,1.0,0.0,0.0,4,1390,1390,1967,98001,47.3444,-122.271,1790
14789,1260000.0,3,2.5,9930,1.0,0.0,1.0,3,1640,1470,1954,98039,47.6112,-122.226,3650
14790,330000.0,3,2.25,11227,2.0,0.0,0.0,3,1860,0,1995,98038,47.3879,-122.031,1820
14791,189000.0,3,1.0,7560,1.0,0.0,0.0,3,1010,0,1958,98058,47.4497,-122.176,1170
14792,907500.0,3,2.25,6281,2.0,0.0,2.0,4,1900,950,1947,98115,47.6911,-122.32600000000001,1680
14793,410000.0,3,2.25,200811,1.0,0.0,0.0,3,2280,0,1978,98014,47.6522,-121.941,2280
14794,1050000.0,4,3.0,10757,2.0,0.0,3.0,5,3080,0,1961,98006,47.5671,-122.15899999999999,2810
14795,622100.0,4,2.5,14290,1.5,0.0,0.0,4,1510,770,1942,98125,47.7054,-122.29700000000001,2140
14796,250000.0,3,1.5,14400,1.0,0.0,0.0,4,1310,720,1969,98001,47.2639,-122.285,1330
14797,1180000.0,4,3.0,4000,2.0,0.0,0.0,3,1750,820,1909,98115,47.6743,-122.31299999999999,1970
14798,925000.0,3,2.75,10300,1.0,0.0,0.0,4,2060,1580,1979,98006,47.5612,-122.146,3110
14799,554000.0,3,2.0,4046,1.0,0.0,0.0,3,960,800,1931,98117,47.6876,-122.381,1500
14800,545000.0,3,2.5,17377,2.0,0.0,0.0,3,2760,0,2002,98056,47.4929,-122.18799999999999,1940
14801,660000.0,3,2.5,11250,2.0,0.0,0.0,3,2650,0,2005,98155,47.7644,-122.29,2200
14803,260000.0,4,2.0,8625,1.0,0.0,0.0,4,1480,0,1974,98055,47.461999999999996,-122.193,2130
14804,219900.0,3,1.0,6664,1.0,0.0,0.0,3,860,0,1944,98178,47.4931,-122.24700000000001,1150
14805,373500.0,4,2.5,4978,2.0,0.0,0.0,3,2610,0,2004,98038,47.3438,-122.04,2470
14806,380000.0,2,1.0,81021,1.0,0.0,0.0,4,1470,0,1949,98027,47.4771,-122.03,2600
14809,450000.0,3,2.25,10013,2.0,0.0,0.0,4,1760,0,1983,98056,47.5336,-122.189,1810
14810,379950.0,3,1.75,12065,1.0,0.0,0.0,3,2040,0,1987,98038,47.3756,-122.044,2010
14811,834800.0,3,3.5,4171,3.0,0.0,0.0,3,3470,0,2008,98034,47.71100000000001,-122.229,3430
14812,365000.0,2,1.0,4800,1.0,0.0,0.0,3,680,0,1917,98122,47.6084,-122.304,1610
14813,465000.0,2,2.0,19271,2.0,1.0,4.0,3,1494,0,1943,98070,47.4728,-122.49700000000001,1494
14814,452000.0,3,1.5,4000,1.0,0.0,0.0,3,1250,0,1955,98117,47.6916,-122.37899999999999,1030
14815,840000.0,3,3.0,6250,2.0,0.0,2.0,3,2710,860,1985,98116,47.5624,-122.399,2550
14816,465000.0,4,2.0,6250,1.5,0.0,0.0,3,1480,520,1930,98136,47.5532,-122.389,1110
14817,295000.0,3,2.5,4867,2.0,0.0,0.0,3,2030,0,2003,98042,47.3747,-122.12799999999999,2030
14818,396000.0,3,1.0,6160,1.0,0.0,0.0,4,1390,0,1949,98133,47.7289,-122.338,1230
14819,397000.0,2,1.0,12350,1.5,0.0,0.0,3,1030,0,1942,98115,47.6984,-122.324,1790
14820,240000.0,3,1.0,9000,1.5,0.0,0.0,4,1280,0,1954,98146,47.4915,-122.338,1430
14821,300523.0,3,2.5,6840,2.0,0.0,0.0,3,2370,0,1987,98119,47.6503,-122.366,1590
14822,215500.0,3,2.0,9000,2.0,0.0,0.0,2,1380,0,1946,98001,47.2613,-122.24799999999999,1460
14823,552500.0,5,3.0,7229,1.0,0.0,0.0,4,1370,950,1986,98052,47.696999999999996,-122.09700000000001,2090
14824,375000.0,5,1.5,9360,1.0,0.0,0.0,3,1520,530,1968,98055,47.43600000000001,-122.195,1840
14825,160000.0,3,1.0,103237,1.0,0.0,0.0,2,1210,0,1918,98070,47.4208,-122.445,1880
14827,952000.0,3,2.5,4400,2.0,0.0,0.0,4,1800,650,1922,98102,47.6439,-122.319,2220
14828,523460.0,5,1.75,5000,1.5,0.0,0.0,3,1090,800,1906,98107,47.6711,-122.37200000000001,1610
14829,305950.0,4,2.5,4968,2.0,0.0,0.0,3,2007,0,2009,98092,47.3301,-122.191,2189
14830,220000.0,3,2.5,9044,2.0,0.0,0.0,3,1430,0,1991,98022,47.1956,-121.986,1580
14831,289000.0,2,1.75,52333,1.0,0.0,0.0,4,1048,1008,1980,98001,47.2592,-122.291,2220
14832,648000.0,5,2.5,10772,1.0,0.0,2.0,3,1430,780,1964,98155,47.7383,-122.288,2720
14833,825000.0,5,1.75,6000,1.5,0.0,0.0,3,2080,250,1937,98199,47.6461,-122.39200000000001,2150
14834,400000.0,4,2.0,10800,2.0,0.0,0.0,3,2070,0,1982,98011,47.7264,-122.23700000000001,1880
14835,420000.0,2,2.5,1369,3.0,0.0,0.0,3,1480,0,2009,98052,47.676,-122.12100000000001,1390
14836,389000.0,2,1.75,4848,2.0,0.0,1.0,4,1160,0,1949,98118,47.542,-122.265,1990
14837,865000.0,4,2.5,4950,2.0,0.0,0.0,3,2520,0,1906,98117,47.6814,-122.359,1810
14838,345000.0,2,1.0,16660,1.0,0.0,3.0,3,1220,550,1957,98023,47.3346,-122.354,2790
14839,700000.0,3,2.5,123710,2.0,0.0,0.0,3,2430,680,1995,98038,47.3879,-122.00200000000001,2420
14840,550000.0,3,2.5,10455,2.0,0.0,0.0,3,1680,0,1982,98052,47.7229,-122.11,1860
14841,201500.0,3,1.0,5000,1.5,0.0,0.0,3,1320,0,1912,98116,47.5711,-122.38600000000001,1320
14842,459000.0,3,1.0,5000,1.5,0.0,0.0,3,1320,0,1912,98116,47.5711,-122.38600000000001,1320
14843,327000.0,3,2.5,7350,1.0,0.0,0.0,3,1310,500,1984,98058,47.4434,-122.125,2240
14844,540000.0,1,1.0,6700,1.5,0.0,0.0,3,1140,0,1920,98103,47.6958,-122.35700000000001,1350
14845,805000.0,5,2.5,19831,1.0,0.0,3.0,3,2300,2300,1956,98177,47.7608,-122.37799999999999,2890
14846,521000.0,3,2.0,6000,1.0,0.0,0.0,4,1840,0,1908,98136,47.5508,-122.39200000000001,2010
14847,375000.0,3,1.5,7294,1.0,0.0,0.0,3,1520,480,1965,98118,47.5297,-122.26700000000001,2000
14848,235000.0,3,1.75,6592,1.0,0.0,0.0,4,1080,400,1978,98023,47.2982,-122.37799999999999,1660
14849,240000.0,4,2.5,11841,2.0,0.0,0.0,3,2040,0,1994,98042,47.3691,-122.074,1730
14850,575000.0,4,2.25,12155,1.0,0.0,0.0,4,2060,0,1968,98008,47.6378,-122.117,2360
14851,1520000.0,6,3.5,11690,2.0,0.0,0.0,3,3720,0,2003,98040,47.5699,-122.226,3030
14852,394500.0,4,2.5,6042,2.0,0.0,0.0,3,3002,0,2004,98055,47.4231,-122.186,2566
14853,174950.0,3,1.0,5200,1.0,0.0,0.0,5,1060,0,1970,98042,47.3636,-122.09299999999999,1380
14854,383000.0,4,2.0,21183,1.0,0.0,0.0,4,1060,770,1966,98059,47.4826,-122.12799999999999,1950
14855,249950.0,3,2.0,15040,1.0,0.0,0.0,4,1550,0,1958,98059,47.4873,-122.09899999999999,1510
14856,431000.0,3,2.5,2752,2.0,0.0,0.0,3,1690,0,1979,98052,47.6332,-122.10799999999999,1690
14857,459900.0,3,1.75,11000,1.0,0.0,0.0,4,1290,1290,1951,98006,47.5646,-122.181,2280
14858,475000.0,5,2.5,8050,1.0,0.0,0.0,4,1490,1020,1977,98034,47.7212,-122.17200000000001,1840
14859,605000.0,3,2.25,2500,2.0,0.0,0.0,4,1290,0,1987,98112,47.6229,-122.29799999999999,1700
14860,234950.0,4,2.0,7560,1.0,0.0,0.0,3,1450,0,1967,98001,47.3375,-122.27600000000001,1430
14861,419000.0,4,2.5,7947,2.0,0.0,0.0,3,2690,0,1993,98058,47.4248,-122.15299999999999,2160
14862,910000.0,4,3.25,10890,1.5,0.0,0.0,3,2240,1100,1963,98052,47.6677,-122.13600000000001,2880
14863,392000.0,4,2.5,8921,2.0,0.0,0.0,3,2600,0,1991,98058,47.4423,-122.178,2550
14864,915000.0,3,2.5,9808,2.0,0.0,0.0,3,2500,640,2001,98052,47.6383,-122.09700000000001,2370
14865,630000.0,3,3.25,13995,2.0,0.0,3.0,3,3800,0,1983,98011,47.7741,-122.20299999999999,2480
14866,416100.0,4,1.75,5490,1.0,0.0,3.0,3,1160,1160,1956,98178,47.5091,-122.241,2240
14867,285000.0,4,2.5,7350,1.0,0.0,0.0,4,1440,920,1965,98001,47.3417,-122.277,1450
14868,353000.0,4,1.5,9600,1.0,0.0,0.0,4,1100,0,1960,98033,47.7,-122.175,1100
14869,297950.0,3,2.0,5127,1.0,0.0,0.0,3,1390,0,1990,98055,47.4504,-122.206,1960
14870,750000.0,2,2.0,21392,2.0,0.0,0.0,3,2180,0,1934,98034,47.7162,-122.24600000000001,2890
14871,525000.0,3,3.0,1074,3.5,0.0,0.0,3,1730,0,2006,98107,47.6692,-122.39200000000001,1370
14872,495000.0,5,1.75,18112,1.0,0.0,0.0,3,1510,1250,1968,98155,47.7363,-122.29799999999999,1720
14873,710000.0,3,1.75,11448,1.0,0.0,1.0,5,1620,810,1949,98117,47.6971,-122.391,2140
14874,310000.0,3,2.0,12950,1.0,0.0,0.0,3,2010,0,1953,98034,47.7222,-122.229,1490
14875,205000.0,5,1.75,5200,1.0,0.0,0.0,4,1050,680,1978,98042,47.3628,-122.089,1350
14876,530000.0,3,3.0,211266,1.5,0.0,3.0,3,2450,0,2004,98022,47.2215,-122.06700000000001,2300
14877,725000.0,4,2.5,28433,2.0,0.0,0.0,3,3300,0,1998,98059,47.5072,-122.11200000000001,3550
14878,195000.0,2,1.0,9520,1.0,0.0,0.0,4,720,0,1947,98155,47.7678,-122.316,1450
14879,401000.0,3,2.0,11172,1.0,0.0,0.0,3,1000,240,1984,98074,47.6364,-122.037,1330
14880,1030000.0,5,2.5,8200,1.0,0.0,4.0,4,1650,1400,1962,98006,47.5647,-122.155,2970
14881,251000.0,3,1.5,21600,1.5,0.0,0.0,4,1590,0,1971,98022,47.2159,-121.96600000000001,1780
14882,667500.0,3,2.0,4841,1.0,0.0,0.0,4,1020,1020,1949,98115,47.6778,-122.302,1600
14883,300000.0,4,2.5,5550,2.0,0.0,0.0,3,1840,0,2004,98031,47.3937,-122.18299999999999,2030
14884,610000.0,4,2.25,9021,2.0,0.0,0.0,4,1960,0,1973,98052,47.6349,-122.096,1960
14885,1040000.0,4,5.0,43560,2.0,0.0,0.0,4,4110,0,1978,98005,47.6353,-122.18,3650
14886,430000.0,3,2.25,19965,1.0,0.0,0.0,3,1400,430,1976,98072,47.7412,-122.088,1830
14887,455000.0,2,1.0,92782,1.0,0.0,0.0,2,1330,0,1950,98014,47.6624,-121.868,1280
14888,600000.0,5,2.0,9072,1.0,0.0,0.0,5,1110,1080,1965,98052,47.6696,-122.149,1660
14889,638000.0,3,3.25,1587,2.5,0.0,2.0,3,1410,310,2004,98122,47.6187,-122.29899999999999,1490
14890,561000.0,3,1.75,5000,1.0,0.0,0.0,4,1360,350,1918,98136,47.5492,-122.389,1490
14891,625000.0,3,2.5,5000,1.0,0.0,0.0,4,1240,940,1977,98116,47.5828,-122.396,2000
14892,263950.0,3,1.75,11613,1.0,0.0,0.0,5,1180,520,1977,98092,47.2874,-122.18700000000001,1500
14893,740000.0,3,2.5,9350,2.0,0.0,2.0,4,2960,0,1978,98008,47.6218,-122.094,2960
14894,234999.0,3,1.0,8912,1.0,0.0,0.0,3,1330,0,1948,98188,47.4493,-122.274,1200
14895,380000.0,4,2.5,3200,2.0,0.0,0.0,3,1940,0,2004,98058,47.4583,-122.118,1900
14896,329500.0,3,2.25,9656,1.0,0.0,0.0,3,1170,330,1989,98019,47.7327,-121.98200000000001,1690
14897,464950.0,4,2.5,64438,1.0,0.0,0.0,4,1230,1000,1978,98027,47.4754,-122.007,2230
14898,500000.0,3,2.25,9008,1.0,0.0,0.0,3,1340,360,1985,98125,47.7161,-122.31700000000001,2340
14899,415000.0,4,1.5,11367,1.5,0.0,0.0,4,1840,0,1950,98177,47.7656,-122.35799999999999,1690
14900,437500.0,3,2.25,205603,2.0,0.0,0.0,3,2100,0,1983,98070,47.3668,-122.505,2396
14901,599000.0,7,2.5,5750,1.0,0.0,0.0,4,1880,700,1901,98122,47.6025,-122.294,2280
14902,367000.0,4,2.5,8182,2.0,0.0,0.0,3,2350,0,1997,98042,47.3697,-122.10600000000001,2330
14903,530000.0,2,1.0,3000,1.0,0.0,0.0,3,760,0,1922,98107,47.6633,-122.35700000000001,1630
14904,989000.0,5,3.5,4000,2.0,0.0,0.0,3,2440,840,2003,98117,47.68899999999999,-122.396,1980
14905,462600.0,3,2.0,4000,1.0,0.0,0.0,4,1020,300,1940,98118,47.5515,-122.262,2410
14906,875000.0,3,2.5,10592,1.0,0.0,0.0,3,1690,0,1973,98040,47.58,-122.23100000000001,2260
14907,335000.0,3,2.25,47318,1.0,0.0,2.0,4,1600,460,1976,98001,47.2758,-122.265,1870
14908,393000.0,4,2.0,5456,1.0,0.0,0.0,5,1450,0,1951,98108,47.5442,-122.29700000000001,980
14909,1340000.0,4,3.0,4905,2.0,0.0,1.0,4,1840,920,1938,98105,47.6591,-122.27,3200
14910,590000.0,3,2.5,5788,2.0,0.0,0.0,3,2830,0,2001,98028,47.7604,-122.235,2500
14911,671000.0,4,2.75,1475,2.0,0.0,0.0,3,1200,690,2015,98199,47.6472,-122.383,1650
14912,925000.0,3,3.25,4500,1.5,0.0,0.0,4,1660,950,1909,98103,47.6701,-122.339,2110
14913,245000.0,3,2.25,7250,1.0,0.0,0.0,3,1250,650,1967,98146,47.4869,-122.344,1560
14914,392500.0,3,1.0,6572,1.0,0.0,0.0,3,930,0,1952,98115,47.6889,-122.301,960
14915,505000.0,4,2.0,12000,1.0,0.0,0.0,4,1410,1320,1998,98155,47.7733,-122.271,2730
14916,702000.0,4,2.5,6240,2.0,0.0,0.0,3,2650,0,2013,98053,47.6885,-122.021,2640
14917,337000.0,2,1.0,4000,1.0,0.0,0.0,3,1010,0,1947,98136,47.5311,-122.382,1480
14918,920000.0,4,2.5,10233,2.0,0.0,0.0,3,3550,0,1996,98027,47.5499,-122.1,3310
14919,495500.0,3,1.75,6360,1.0,0.0,0.0,3,1720,410,1959,98125,47.7059,-122.301,1540
14920,245000.0,2,1.75,7230,1.0,0.0,0.0,3,1570,270,1938,98030,47.3815,-122.228,1282
14921,395000.0,2,1.0,1824,1.5,0.0,0.0,4,1320,0,1909,98144,47.585,-122.294,1320
14922,335000.0,3,1.0,6315,1.0,0.0,0.0,3,990,0,1970,98034,47.7116,-122.214,1450
14923,187000.0,2,1.75,10346,1.0,0.0,0.0,4,1020,0,1983,98022,47.1958,-122.00200000000001,1160
14924,450000.0,4,2.0,7320,1.0,0.0,0.0,4,1570,0,1960,98007,47.5967,-122.14,1530
14925,280000.0,4,2.25,7207,1.0,0.0,0.0,4,1360,570,1988,98030,47.3783,-122.182,1760
14927,265000.0,2,1.0,31505,1.0,0.0,0.0,3,1000,0,1960,98019,47.7659,-121.899,1560
14928,795000.0,3,1.75,9600,1.0,0.0,0.0,3,1930,0,1958,98040,47.5747,-122.23700000000001,2350
14929,510000.0,3,1.5,3800,2.0,0.0,0.0,3,1370,870,1929,98115,47.6887,-122.307,1690
14930,699900.0,4,2.5,11500,1.0,0.0,0.0,4,1430,760,1972,98006,47.5668,-122.147,2580
14931,839000.0,4,2.75,12469,1.0,0.0,2.0,4,1760,640,1958,98008,47.5861,-122.11200000000001,2400
14932,396000.0,4,1.75,12409,1.0,0.0,0.0,4,1220,750,1968,98028,47.7489,-122.236,1690
14933,365000.0,3,2.25,8458,2.0,0.0,0.0,3,2860,0,1983,98058,47.4269,-122.148,1760
14934,440000.0,3,2.25,7225,1.0,0.0,0.0,3,1220,680,1970,98008,47.6394,-122.113,1900
14935,405000.0,4,2.5,6667,2.0,0.0,0.0,3,2090,0,1997,98058,47.4648,-122.15,2250
14936,295000.0,3,1.5,2500,1.0,0.0,0.0,3,850,0,1986,98106,47.5677,-122.36,850
14937,275000.0,4,2.5,1562,2.0,0.0,0.0,3,1400,440,2004,98106,47.5345,-122.36399999999999,1840
14938,295000.0,2,1.0,288367,1.0,0.0,0.0,3,820,0,1930,98042,47.4196,-122.165,1580
14939,1500000.0,5,3.5,12240,2.0,0.0,0.0,3,3270,1100,1990,98004,47.582,-122.199,2980
14940,795000.0,3,3.5,10223,2.0,0.0,0.0,3,2560,630,1994,98052,47.6968,-122.102,3120
14941,650000.0,5,3.5,36615,2.0,0.0,0.0,4,2490,990,1983,98075,47.5741,-122.05,2540
14942,260000.0,3,1.0,13184,1.0,0.0,0.0,4,1690,0,1959,98166,47.476000000000006,-122.34299999999999,1130
14943,382000.0,2,2.5,2710,2.0,0.0,2.0,3,1650,0,2008,98065,47.5173,-121.87799999999999,1760
14944,790100.0,4,2.5,9341,2.0,0.0,0.0,3,2590,0,1985,98052,47.6496,-122.11399999999999,2280
14945,220000.0,4,2.5,8005,2.0,0.0,0.0,3,2160,0,1993,98001,47.2668,-122.23100000000001,1790
14946,799000.0,4,3.5,8547,2.0,0.0,0.0,3,2500,1000,1994,98006,47.5613,-122.126,2350
14947,1480000.0,4,2.25,7200,2.0,0.0,0.0,3,3120,800,1928,98144,47.5731,-122.28399999999999,3400
14948,367300.0,4,2.75,14937,2.0,0.0,0.0,3,2190,0,1993,98001,47.3535,-122.273,1920
14949,805000.0,4,2.0,4500,1.5,0.0,0.0,3,1490,400,1907,98103,47.6684,-122.35600000000001,1640
14950,730000.0,2,1.0,3400,1.0,0.0,0.0,3,1010,850,1920,98105,47.6714,-122.329,1540
14951,402000.0,3,2.0,7704,1.0,0.0,0.0,4,1160,560,1969,98011,47.7368,-122.195,1620
14952,750000.0,4,2.75,4674,1.0,0.0,0.0,3,1560,1040,1976,98115,47.6782,-122.286,2600
14953,458000.0,3,1.5,12196,1.0,0.0,0.0,4,1570,0,1972,98045,47.4866,-121.786,1740
14954,898000.0,3,2.5,9753,2.0,0.0,0.0,3,3530,0,1997,98006,47.5539,-122.103,3220
14955,308000.0,4,2.5,5642,2.0,0.0,0.0,3,1960,0,1998,98092,47.3167,-122.18700000000001,1870
14956,385000.0,3,2.5,8296,2.0,0.0,0.0,3,2230,0,2004,98058,47.4386,-122.116,2480
14957,1020000.0,4,3.0,4800,1.5,0.0,0.0,5,1790,930,1928,98105,47.6595,-122.28299999999999,2260
14958,1430000.0,5,3.0,6240,2.0,0.0,0.0,5,2440,400,1905,98112,47.6285,-122.309,2940
14959,240000.0,3,1.75,7362,1.0,0.0,0.0,3,1260,0,1984,98038,47.3602,-122.052,1530
14960,217000.0,3,1.5,8505,1.0,0.0,0.0,4,1860,0,1967,98023,47.3106,-122.365,1810
14961,972000.0,4,1.75,6300,1.0,0.0,2.0,5,1610,400,1937,98199,47.6457,-122.412,3290
14962,361280.0,2,1.0,6400,1.0,0.0,0.0,4,820,0,1944,98126,47.55,-122.37899999999999,1490
14963,385000.0,3,1.75,1450,1.0,0.0,0.0,3,620,600,1905,98119,47.6361,-122.368,1660
14964,475000.0,3,2.5,60984,2.0,0.0,0.0,4,2220,0,1987,98027,47.4802,-122.052,1930
14965,724950.0,4,2.5,3638,1.5,0.0,2.0,5,1720,1140,1924,98107,47.6631,-122.361,1760
14967,169950.0,3,1.0,8470,1.0,0.0,0.0,4,840,0,1961,98023,47.3275,-122.338,840
14968,585000.0,3,2.5,5089,2.0,0.0,0.0,3,2290,0,2001,98006,47.5443,-122.17200000000001,2290
14969,585000.0,3,2.5,5089,2.0,0.0,0.0,3,2290,0,2001,98006,47.5443,-122.17200000000001,2290
14970,480000.0,5,3.5,12821,2.0,0.0,2.0,3,2890,590,2004,98092,47.2641,-122.215,3400
14971,635000.0,4,2.5,36360,1.5,0.0,0.0,4,4100,160,1935,98155,47.763999999999996,-122.302,2430
14972,368750.0,3,2.5,5717,2.0,0.0,0.0,3,2230,0,2004,98058,47.4388,-122.117,2230
14973,432500.0,6,2.0,5500,2.0,0.0,0.0,1,3080,0,1900,98122,47.6031,-122.296,1830
14974,589000.0,3,2.5,4337,2.0,0.0,0.0,3,2250,0,2004,98075,47.5908,-122.01700000000001,2250
14975,840000.0,4,3.25,6327,2.0,0.0,0.0,3,2280,880,2004,98027,47.536,-122.066,3160
14976,316500.0,3,2.5,3873,2.0,0.0,0.0,3,1770,0,2005,98058,47.4648,-122.14399999999999,2280
14977,536000.0,4,2.5,8833,2.0,0.0,0.0,3,2880,0,2006,98065,47.5388,-121.89,2570
14978,563750.0,4,2.75,25000,1.0,0.0,0.0,3,1750,940,1978,98029,47.5537,-122.02600000000001,2640
14979,152500.0,4,1.0,7350,1.5,0.0,0.0,4,1730,0,1970,98003,47.3467,-122.307,1440
14980,267950.0,4,1.0,7350,1.5,0.0,0.0,4,1730,0,1970,98003,47.3467,-122.307,1440
14982,269950.0,4,2.5,8400,2.0,0.0,0.0,5,2540,0,1977,98032,47.3754,-122.277,1600
14983,731688.0,4,3.0,5772,2.0,0.0,0.0,3,2630,0,2006,98052,47.6952,-122.133,3460
14984,240000.0,3,1.5,9000,1.0,0.0,0.0,3,1190,700,1959,98188,47.4425,-122.272,2060
14985,555950.0,2,1.0,5040,1.0,0.0,0.0,3,1220,0,1961,98117,47.6957,-122.36399999999999,1420
14986,289000.0,2,1.0,6300,1.0,0.0,0.0,3,710,0,1942,98126,47.5155,-122.374,740
14987,525000.0,3,2.5,11985,1.0,0.0,0.0,3,1770,1200,1995,98074,47.6359,-122.052,2990
14988,745000.0,3,2.5,11985,1.0,0.0,0.0,3,1770,1200,1995,98074,47.6359,-122.052,2990
14989,397000.0,2,1.0,7664,1.0,0.0,2.0,3,1000,0,1939,98115,47.7001,-122.311,1570
14990,233000.0,3,1.0,8505,1.0,0.0,0.0,3,1030,950,1965,98106,47.538000000000004,-122.353,1830
14991,625000.0,4,2.25,8259,2.0,0.0,0.0,4,1920,0,1979,98027,47.5616,-122.088,2030
14992,535000.0,3,2.0,23505,2.0,0.0,4.0,3,2740,0,1988,98001,47.318999999999996,-122.26,2800
14993,270000.0,3,2.25,7345,1.0,0.0,0.0,3,1380,360,1973,98032,47.3663,-122.285,1770
14994,360000.0,3,1.75,7770,1.0,0.0,0.0,3,1300,0,1967,98034,47.7347,-122.19200000000001,1520
14995,1110000.0,4,1.5,4000,2.0,0.0,0.0,5,1930,810,1905,98109,47.6343,-122.352,1680
14996,970000.0,4,1.75,4000,2.0,0.0,3.0,3,2890,1170,1953,98199,47.6375,-122.389,1860
14997,915000.0,5,2.5,18850,1.0,0.0,4.0,4,1840,1650,1958,98005,47.5955,-122.176,2690
14998,412000.0,4,1.75,10500,1.0,0.0,0.0,4,1130,300,1960,98007,47.6083,-122.132,2070
14999,265000.0,4,1.75,9112,1.0,0.0,0.0,4,1110,750,1963,98032,47.3792,-122.28200000000001,1570
15000,426000.0,4,2.25,7700,1.0,0.0,0.0,4,1490,630,1976,98034,47.7207,-122.165,1890
15001,266000.0,4,2.25,12693,1.0,0.0,0.0,3,1140,720,1978,98023,47.3114,-122.395,1950
15002,325000.0,3,2.0,4950,1.5,0.0,0.0,3,1430,900,1900,98118,47.5585,-122.29,1160
15003,615000.0,3,1.75,5100,1.0,0.0,2.0,5,990,680,1954,98144,47.5898,-122.291,2140
15004,310000.0,3,1.75,7140,1.0,0.0,0.0,3,1580,550,1979,98023,47.3074,-122.34100000000001,2180
15005,340000.0,4,1.75,7313,1.0,0.0,0.0,3,1900,0,1973,98034,47.7311,-122.23200000000001,1420
15006,562500.0,2,1.0,2800,1.5,0.0,0.0,4,1170,0,1905,98103,47.6574,-122.345,1660
15007,447000.0,2,1.0,1600,2.0,0.0,0.0,3,980,0,2010,98119,47.63800000000001,-122.375,1180
15008,2450000.0,7,4.25,23115,2.0,0.0,2.0,3,4670,0,1992,98039,47.6183,-122.227,3240
15009,250000.0,4,1.5,6300,1.0,0.0,0.0,4,1500,1000,1961,98032,47.3781,-122.28399999999999,1720
15010,633000.0,4,2.5,8044,2.0,0.0,0.0,3,2020,0,1990,98074,47.6247,-122.04299999999999,2320
15011,310000.0,3,2.0,886,3.0,0.0,0.0,3,1290,0,2004,98125,47.7161,-122.295,1270
15012,439000.0,2,1.75,113862,1.5,0.0,0.0,3,1620,0,1995,98045,47.4821,-121.719,1560
15013,470000.0,3,3.25,2381,2.0,0.0,0.0,3,1360,350,2003,98029,47.5477,-122.00399999999999,1420
15014,270000.0,3,2.5,8550,1.0,0.0,0.0,4,1720,0,1968,98002,47.2837,-122.20700000000001,1460
15015,299500.0,3,1.75,8813,2.0,0.0,0.0,3,1820,0,1994,98003,47.2622,-122.303,1780
15016,227000.0,3,1.0,10018,1.0,0.0,0.0,4,1130,0,1954,98032,47.3733,-122.275,1770
15017,735000.0,4,2.75,2415,2.0,0.0,4.0,3,3040,0,1966,98118,47.5188,-122.256,2620
15018,537000.0,3,3.0,7479,2.0,0.0,2.0,3,2410,0,1942,98155,47.7394,-122.288,2610
15019,699000.0,4,2.5,14470,1.0,0.0,0.0,4,1660,780,1970,98005,47.6401,-122.16799999999999,2810
15020,330000.0,2,1.0,4533,1.0,0.0,0.0,3,600,200,1929,98115,47.6979,-122.325,1720
15021,229000.0,3,1.0,7800,1.0,0.0,0.0,3,1030,0,1954,98168,47.473,-122.324,1630
15022,200000.0,3,1.0,5600,1.0,0.0,0.0,4,940,540,1947,98178,47.5045,-122.27,1350
15023,522500.0,3,1.75,9707,1.0,0.0,0.0,4,1710,0,1966,98008,47.62300000000001,-122.105,1820
15024,1300000.0,3,2.75,5350,1.5,0.0,3.0,4,2590,860,1925,98199,47.6389,-122.40700000000001,2910
15025,2000000.0,3,3.25,16387,2.0,0.0,4.0,3,2610,0,2006,98125,47.7175,-122.27799999999999,2590
15026,200000.0,2,0.75,55764,1.0,0.0,0.0,4,780,0,1945,98058,47.442,-122.105,1620
